Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715016.1804063,764,73418,73418,GPS1_Frame,42.337131500000005,-71.0910815,1.07,42.4,327735.0950201154,4689326.277282229,19,T
1675715017.1818788,765,73419,73419,GPS1_Frame,42.33712950000001,-71.09108616666667,1.11,42.9,327734.705099118,4689326.06465167,19,T
1675715018.177684,766,73420,73420,GPS1_Frame,42.337123999999996,-71.09109566666666,1.3,43.9,327733.9074303695,4689325.47316468,19,T
1675715019.1892724,767,73421,73421,GPS1_Frame,42.33712066666667,-71.09109966666666,1.08,44.7,327733.568791238,4689325.111127051,19,T
1675715020.1811845,768,73422,73422,GPS1_Frame,42.337117166666665,-71.0911065,1.16,46.4,327732.99627493776,4689324.736322493,19,T
1675715021.1844804,769,73423,73423,GPS1_Frame,42.33711566666666,-71.0911105,1.08,47.3,327732.66264195595,4689324.577862622,19,T
1675715022.181989,770,73424,73424,GPS1_Frame,42.33711516666667,-71.091111,1.26,47.7,327732.62008449604,4689324.523354393,19,T
1675715023.1814132,771,73425,73425,GPS1_Frame,42.337113833333326,-71.09111466666667,1.08,48.5,327732.3143680233,4689324.382726291,19,T
1675715024.18233,772,73426,73426,GPS1_Frame,42.33711,-71.09112166666667,1.08,49.8,327731.72721065936,4689323.971245362,19,T
1675715025.1775079,773,73427,73427,GPS1_Frame,42.33710783333333,-71.09112566666666,1.16,50.9,327731.39175714843,4689323.738757287,19,T
1675715026.1826713,774,73428,73428,GPS1_Frame,42.33710733333334,-71.09112683333333,1.16,51.5,327731.2942768368,4689323.685599698,19,T
1675715027.1830778,775,73429,73429,GPS1_Frame,42.33710416666666,-71.09112983333333,1.16,52.3,327731.0384768623,4689323.3400433,19,T
1675715028.1826708,776,73430,73430,GPS1_Frame,42.33710266666667,-71.09113216666667,1.08,52.8,327730.8421508719,4689323.178206933,19,T
1675715029.1815972,777,73431,73431,GPS1_Frame,42.337101,-71.09113566666666,1.08,53.5,327730.5492547812,4689323.000227118,19,T
1675715030.1863499,778,73432,73432,GPS1_Frame,42.33709916666667,-71.0911385,1.08,54.1,327730.3108263994,4689322.8023896115,19,T
1675715031.1794405,779,73433,73433,GPS1_Frame,42.3370985,-71.09113816666667,1.16,54.2,327730.3364673528,4689322.727686031,19,T
1675715032.1820908,780,73434,73434,GPS1_Frame,42.33709699999999,-71.09114033333334,1.16,54.8,327730.15387203847,4689322.565512019,19,T
1675715033.1828053,781,73435,73435,GPS1_Frame,42.33709533333334,-71.09114233333334,1.08,55.3,327729.98455231317,4689322.384493291,19,T
1675715034.18289,782,73436,73436,GPS1_Frame,42.33709333333333,-71.09114416666667,1.08,56.0,327729.8280530515,4689322.166122771,19,T
1675715035.1817234,783,73437,73437,GPS1_Frame,42.3370915,-71.091146,1.16,56.5,327729.67200890183,4689321.966259322,19,T
1675715036.179969,784,73438,73438,GPS1_Frame,42.337089500000005,-71.091148,1.08,57.1,327729.50177890866,4689321.748226473,19,T
1675715037.1814754,785,73439,73439,GPS1_Frame,42.33708733333333,-71.09114916666667,1.08,57.5,327729.39974735514,4689321.509998253,19,T
1675715038.1806157,786,73440,73440,GPS1_Frame,42.337084999999995,-71.09115100000001,1.08,58.2,327729.24233781657,4689321.2546136165,19,T
1675715039.1862,787,73441,73441,GPS1_Frame,42.337082833333334,-71.09115216666667,1.27,58.7,327729.1403062482,4689321.016385402,19,T
1675715040.1877718,788,73442,73442,GPS1_Frame,42.33708166666667,-71.09115266666666,1.03,58.8,327729.09592826176,4689320.8878489295,19,T
1675715041.184796,789,73443,73443,GPS1_Frame,42.337081166666664,-71.0911535,1.03,59.0,327729.0259093209,4689320.834016046,19,T
1675715042.184929,790,73444,73444,GPS1_Frame,42.337079499999994,-71.09115416666667,1.03,59.2,327728.9664352513,4689320.65029604,19,T
