Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675710311.211241,164,68712,68712,GPS1_Frame,42.33892649999999,-71.08814233333332,0.89,45.4,327982.1306432665,4689519.648089504,19,T
1675710312.212823,165,68713,68713,GPS1_Frame,42.33892300000001,-71.08814083333333,0.89,45.5,327982.24467196816,4689519.256406501,19,T
1675710313.2137086,166,68714,68714,GPS1_Frame,42.33892000000001,-71.08813983333333,0.89,45.5,327982.31887318956,4689518.92125623,19,T
1675710314.2142382,167,68715,68715,GPS1_Frame,42.33891700000001,-71.08813866666667,0.89,45.6,327982.40680473176,4689518.585768785,19,T
1675710315.2072802,168,68716,68716,GPS1_Frame,42.338913166666664,-71.08813816666667,0.96,45.7,327982.4375426289,4689518.159094712,19,T
1675710316.2125397,169,68717,68717,GPS1_Frame,42.338910333333324,-71.08813666666667,0.96,45.6,327982.55338929675,4689517.84143998,19,T
1675710317.2183642,170,68718,68718,GPS1_Frame,42.33890783333333,-71.08813549999999,0.89,45.4,327982.6426843078,4689517.561473741,19,T
1675710318.2153494,171,68719,68719,GPS1_Frame,42.338905999999994,-71.08813416666666,0.89,45.3,327982.74752755393,4689517.355198593,19,T
1675710319.2139518,172,68720,68720,GPS1_Frame,42.338904666666664,-71.08813283333333,0.89,45.1,327982.85373424704,4689517.204444649,19,T
1675710320.2126536,173,68721,68721,GPS1_Frame,42.338903333333334,-71.088132,0.89,45.0,327982.91874999437,4689517.054702234,19,T
1675710321.2124665,174,68722,68722,GPS1_Frame,42.33890216666667,-71.08813116666667,0.89,44.9,327982.98422022513,4689516.923466887,19,T
1675710322.20928,175,68723,68723,GPS1_Frame,42.338901333333325,-71.08813,0.89,44.8,327983.07806004654,4689516.828571322,19,T
1675710323.2132275,176,68724,68724,GPS1_Frame,42.33890016666666,-71.08812883333333,0.89,44.7,327983.170990915,4689516.696661627,19,T
1675710324.213765,177,68725,68725,GPS1_Frame,42.3388995,-71.08812733333333,0.89,44.5,327983.2927458524,4689516.619598783,19,T
1675710325.2182515,178,68726,68726,GPS1_Frame,42.338898,-71.08812549999999,0.96,44.2,327983.43968904176,4689516.449326257,19,T
1675710326.2094674,179,68727,68727,GPS1_Frame,42.3388965,-71.08812366666666,0.89,44.0,327983.58663223847,4689516.279053734,19,T
1675710327.2110894,180,68728,68728,GPS1_Frame,42.33889516666667,-71.08812200000001,1.02,43.8,327983.72029959736,4689516.127625456,19,T
1675710328.2137575,181,68729,68729,GPS1_Frame,42.33889316666667,-71.08812033333334,0.96,43.8,327983.85214906256,4689515.902168913,19,T
1675710329.2130806,182,68730,68730,GPS1_Frame,42.3388915,-71.088118,0.96,43.5,327984.03982875985,4689515.712377811,19,T
1675710330.2132618,183,68731,68731,GPS1_Frame,42.3388905,-71.08811533333332,0.89,43.2,327984.2567870056,4689515.5959406365,19,T
1675710331.2137833,184,68732,68732,GPS1_Frame,42.33888933333333,-71.08811316666667,0.89,43.0,327984.4320998244,4689515.462007919,19,T
1675710332.2125516,185,68733,68733,GPS1_Frame,42.338888,-71.08811166666666,0.96,42.9,327984.55203690304,4689515.310916833,19,T
1675710333.2099984,186,68734,68734,GPS1_Frame,42.33888666666667,-71.0881095,0.89,42.6,327984.7268952633,4689515.158477057,19,T
1675710334.2124,187,68735,68735,GPS1_Frame,42.33888483333333,-71.08810716666667,0.89,42.4,327984.9141205293,4689514.950178914,19,T
1675710335.2127426,188,68736,68736,GPS1_Frame,42.33888266666666,-71.08810516666668,0.89,42.2,327985.072976222,4689514.705540986,19,T
1675710336.2111251,189,68737,68737,GPS1_Frame,42.33888116666667,-71.0881035,1.0,41.9,327985.20618917607,4689514.535605669,19,T
1675710337.209826,190,68738,68738,GPS1_Frame,42.33887983333334,-71.08810133333333,0.89,41.7,327985.38104757026,4689514.383165912,19,T
1675710338.2128222,191,68739,68739,GPS1_Frame,42.33887849999999,-71.08809916666668,0.89,41.3,327985.555905972,4689514.230726159,19,T
1675710339.2102628,192,68740,68740,GPS1_Frame,42.33887683333334,-71.08809733333332,1.0,41.1,327985.7023947977,4689514.041946618,19,T
1675710340.2121372,193,68741,68741,GPS1_Frame,42.33887483333333,-71.088096,1.0,41.0,327985.80678372364,4689513.817164455,19,T
1675710341.2100635,194,68742,68742,GPS1_Frame,42.33887183333333,-71.08809433333333,1.0,40.9,327985.9359064804,4689513.480665552,19,T
1675710342.2124588,195,68743,68743,GPS1_Frame,42.338869666666675,-71.08809283333333,1.0,40.7,327986.0535712786,4689513.237039159,19,T
1675710343.2133884,196,68744,68744,GPS1_Frame,42.33886733333334,-71.08809216666667,0.89,40.5,327986.1021299954,4689512.976591545,19,T
