Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1679777393.2193534,0,80661,80661,GPS1_Frame,42.346785,-71.09181833333334,21.1,1.1,327700.7635025825,4690399.71886111,20 Hours 49 Minutes 53.000 Seconds,19,T
1679777394.2197087,0,80661,80661,GPS1_Frame,42.34679,-71.09183,20.9,1.1,327699.81616108504,4690400.297718598,20 Hours 49 Minutes 54.000 Seconds,19,T
1679777395.2254174,0,80662,80662,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 49 Minutes 55.000 Seconds,19,T
1679777396.2203984,0,80662,80662,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 49 Minutes 56.000 Seconds,19,T
1679777397.220093,0,80663,80663,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 49 Minutes 57.000 Seconds,19,T
1679777398.2209265,0,80663,80663,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 49 Minutes 58.000 Seconds,19,T
1679777399.2208242,0,80663,80663,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 49 Minutes 59.000 Seconds,19,T
1679777400.2201772,0,80680,80680,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 00.000 Seconds,19,T
1679777401.2388175,0,80680,80680,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 01.000 Seconds,19,T
1679777402.220275,0,80680,80680,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 02.000 Seconds,19,T
1679777403.2209904,0,80681,80681,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 03.000 Seconds,19,T
1679777404.2202692,0,80681,80681,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 04.000 Seconds,19,T
1679777405.2205021,0,80681,80681,GPS1_Frame,42.34679,-71.09183166666666,20.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 05.000 Seconds,19,T
1679777406.217474,0,80682,80682,GPS1_Frame,42.34679,-71.09183,20.9,1.2,327699.81616108504,4690400.297718598,20 Hours 50 Minutes 06.000 Seconds,19,T
1679777407.2233589,0,80682,80682,GPS1_Frame,42.34679,-71.09183,20.9,1.1,327699.81616108504,4690400.297718598,20 Hours 50 Minutes 07.000 Seconds,19,T
1679777408.2163825,0,80683,80683,GPS1_Frame,42.34679,-71.09183,20.8,1.2,327699.81616108504,4690400.297718598,20 Hours 50 Minutes 08.000 Seconds,19,T
1679777409.2174654,0,80683,80683,GPS1_Frame,42.34679,-71.09182833333334,20.7,1.2,327699.95344708813,4690400.294340776,20 Hours 50 Minutes 09.000 Seconds,19,T
1679777410.2174892,0,80683,80683,GPS1_Frame,42.34679,-71.09182666666666,20.7,1.2,327700.0907330933,4690400.290962959,20 Hours 50 Minutes 10.000 Seconds,19,T
1679777411.2177558,0,80684,80684,GPS1_Frame,42.346788333333336,-71.09182666666666,20.6,1.2,327700.08617956494,4690400.105892027,20 Hours 50 Minutes 11.000 Seconds,19,T
1679777412.2367463,0,80684,80684,GPS1_Frame,42.346788333333336,-71.091825,20.6,1.2,327700.22346557374,4690400.10251421,20 Hours 50 Minutes 12.000 Seconds,19,T
1679777413.2192209,0,80685,80685,GPS1_Frame,42.346788333333336,-71.091825,20.6,1.2,327700.22346557374,4690400.10251421,20 Hours 50 Minutes 13.000 Seconds,19,T
1679777414.2196136,0,80685,80685,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.2,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 14.000 Seconds,19,T
1679777415.2223113,0,80685,80685,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 15.000 Seconds,19,T
1679777416.237537,0,80686,80686,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 16.000 Seconds,19,T
1679777417.2207558,0,80686,80686,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 17.000 Seconds,19,T
1679777418.220258,0,80687,80687,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 18.000 Seconds,19,T
1679777419.2202528,0,80687,80687,GPS1_Frame,42.346788333333336,-71.09182333333334,20.6,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 19.000 Seconds,19,T
1679777420.2197564,0,80687,80687,GPS1_Frame,42.346788333333336,-71.09182333333334,20.9,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 20.000 Seconds,19,T
1679777421.2211463,0,80688,80688,GPS1_Frame,42.346788333333336,-71.09182166666666,21.4,1.1,327700.49803758704,4690400.095758588,20 Hours 50 Minutes 21.000 Seconds,19,T
1679777422.2204711,0,80688,80688,GPS1_Frame,42.346788333333336,-71.09182333333334,21.8,1.1,327700.3607515783,4690400.099136398,20 Hours 50 Minutes 22.000 Seconds,19,T
1679777423.2228734,0,80689,80689,GPS1_Frame,42.34679,-71.091825,22.3,1.1,327700.2280190984,4690400.287585143,20 Hours 50 Minutes 23.000 Seconds,19,T
1679777424.2201602,0,80689,80689,GPS1_Frame,42.34679166666667,-71.09182666666666,22.6,1.1,327700.0952866218,4690400.4760338925,20 Hours 50 Minutes 24.000 Seconds,19,T
1679777425.2216194,0,80689,80689,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 25.000 Seconds,19,T
1679777426.2250893,0,80690,80690,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 26.000 Seconds,19,T
1679777427.220562,0,80690,80690,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 27.000 Seconds,19,T
1679777428.2403336,0,80691,80691,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 28.000 Seconds,19,T
1679777429.220922,0,80691,80691,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 29.000 Seconds,19,T
1679777430.2207813,0,80691,80691,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 30.000 Seconds,19,T
1679777431.2410336,0,80692,80692,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 31.000 Seconds,19,T
1679777432.2205305,0,80692,80692,GPS1_Frame,42.34679166666667,-71.09182833333334,23.0,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 32.000 Seconds,19,T
1679777433.2164497,0,80692,80692,GPS1_Frame,42.34679166666667,-71.09182833333334,22.9,1.1,327699.95800062025,4690400.47941171,20 Hours 50 Minutes 33.000 Seconds,19,T
1679777434.2185671,0,80693,80693,GPS1_Frame,42.34679166666667,-71.09183,22.5,1.1,327699.82071462076,4690400.482789531,20 Hours 50 Minutes 34.000 Seconds,19,T
1679777435.2175367,0,80693,80693,GPS1_Frame,42.34679,-71.09183166666666,21.8,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 35.000 Seconds,19,T
1679777436.2206616,0,80694,80694,GPS1_Frame,42.34679,-71.09183166666666,21.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 36.000 Seconds,19,T
1679777437.2387817,0,80694,80694,GPS1_Frame,42.34679,-71.09183166666666,21.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 37.000 Seconds,19,T
1679777438.219741,0,80694,80694,GPS1_Frame,42.34679,-71.09183166666666,21.9,1.1,327699.67887508194,4690400.301096422,20 Hours 50 Minutes 38.000 Seconds,19,T
1679777439.220612,0,80695,80695,GPS1_Frame,42.34679,-71.091835,22.0,1.1,327699.40430307144,4690400.307852076,20 Hours 50 Minutes 39.000 Seconds,19,T
1679777440.2188947,0,80695,80695,GPS1_Frame,42.34679333333333,-71.09185,21.7,1.1,327698.1778361952,4690400.708394525,20 Hours 50 Minutes 40.000 Seconds,19,T
1679777441.2198482,0,80696,80696,GPS1_Frame,42.346805,-71.09187833333333,21.4,1.1,327695.8758497392,4690402.06131498,20 Hours 50 Minutes 41.000 Seconds,19,T
1679777442.2197921,0,80696,80696,GPS1_Frame,42.34682,-71.09191833333334,21.1,1.1,327692.6219699861,4690403.808023778,20 Hours 50 Minutes 42.000 Seconds,19,T
1679777443.2217972,0,80696,80696,GPS1_Frame,42.34684,-71.09196166666666,20.5,1.1,327689.1071814741,4690406.116703012,20 Hours 50 Minutes 43.000 Seconds,19,T
1679777444.2199628,0,80697,80697,GPS1_Frame,42.346865,-71.09201,20.1,1.1,327685.1941994827,4690408.990731226,20 Hours 50 Minutes 44.000 Seconds,19,T
1679777445.220529,0,80697,80697,GPS1_Frame,42.346895,-71.09205666666666,19.5,1.1,327681.43216857733,4690412.416596356,20 Hours 50 Minutes 45.000 Seconds,19,T
1679777446.2207642,0,80698,80698,GPS1_Frame,42.34693333333333,-71.09210166666666,19.2,1.1,327677.8301977803,4690416.764440066,20 Hours 50 Minutes 46.000 Seconds,19,T
1679777447.2206745,0,80698,80698,GPS1_Frame,42.346981666666665,-71.09214,19.0,1.1,327674.8046993683,4690422.209198112,20 Hours 50 Minutes 47.000 Seconds,19,T
1679777448.2205606,0,80698,80698,GPS1_Frame,42.34703833333333,-71.09216666666667,18.9,1.1,327672.7629757578,4690428.555663713,20 Hours 50 Minutes 48.000 Seconds,19,T
1679777449.2212224,0,80699,80699,GPS1_Frame,42.34710166666667,-71.09218,19.0,1.1,327671.83775630826,4690435.615386645,20 Hours 50 Minutes 49.000 Seconds,19,T
1679777450.2196536,0,80699,80699,GPS1_Frame,42.34717166666667,-71.092185,19.0,1.1,327671.61718259205,4690443.39850158,20 Hours 50 Minutes 50.000 Seconds,19,T
1679777451.2344978,0,80700,80700,GPS1_Frame,42.34724666666666,-71.09219,19.0,1.1,327671.4102731317,4690451.7368294755,20 Hours 50 Minutes 51.000 Seconds,19,T
1679777452.2187638,0,80700,80700,GPS1_Frame,42.347323333333335,-71.09219333333333,19.1,1.1,327671.3452041702,4690460.25685003,20 Hours 50 Minutes 52.000 Seconds,19,T
1679777453.2204971,0,80700,80700,GPS1_Frame,42.34740333333333,-71.092195,19.0,1.1,327671.42652963346,4690469.143634184,20 Hours 50 Minutes 53.000 Seconds,19,T
1679777454.219728,0,80701,80701,GPS1_Frame,42.347485,-71.092195,19.0,1.1,327671.6496946724,4690478.212110986,20 Hours 50 Minutes 54.000 Seconds,19,T
1679777455.2191885,0,80701,80701,GPS1_Frame,42.34756333333333,-71.09219333333333,18.9,1.1,327672.00103558775,4690486.907067565,20 Hours 50 Minutes 55.000 Seconds,19,T
1679777456.2195528,0,80702,80702,GPS1_Frame,42.34764166666667,-71.09219166666666,18.9,1.1,327672.3523764853,4690495.602024247,20 Hours 50 Minutes 56.000 Seconds,19,T
1679777457.2207315,0,80702,80702,GPS1_Frame,42.34771666666666,-71.09219,18.6,1.1,327672.6946085595,4690503.926839109,20 Hours 50 Minutes 57.000 Seconds,19,T
1679777458.221927,0,80702,80702,GPS1_Frame,42.34779,-71.092185,18.3,1.1,327673.306853855,4690512.059826282,20 Hours 50 Minutes 58.000 Seconds,19,T
1679777459.2196348,0,80703,80703,GPS1_Frame,42.347858333333335,-71.092175,18.0,1.1,327674.31728633604,4690519.627465477,20 Hours 50 Minutes 59.000 Seconds,19,T
1679777460.2201009,0,80719,80719,GPS1_Frame,42.347925,-71.092155,17.7,1.1,327676.14686410787,4690526.98976366,20 Hours 51 Minutes 00.000 Seconds,19,T
1679777461.2224443,0,80719,80719,GPS1_Frame,42.347986666666664,-71.09212666666667,17.3,1.1,327678.6491927047,4690533.779957771,20 Hours 51 Minutes 01.000 Seconds,19,T
1679777462.2411177,0,80720,80720,GPS1_Frame,42.348045,-71.09209,16.9,1.1,327681.8288248265,4690540.183119444,20 Hours 51 Minutes 02.000 Seconds,19,T
1679777463.219079,0,80720,80720,GPS1_Frame,42.348103333333334,-71.092045,16.4,1.1,327685.6948672456,4690546.569391495,20 Hours 51 Minutes 03.000 Seconds,19,T
1679777464.2208717,0,80720,80720,GPS1_Frame,42.348165,-71.09199666666666,15.9,1.1,327689.8445770402,4690553.319051256,20 Hours 51 Minutes 04.000 Seconds,19,T
1679777465.219467,0,80721,80721,GPS1_Frame,42.34822833333333,-71.09194333333333,15.3,1.1,327694.4106817655,4690560.243650208,20 Hours 51 Minutes 05.000 Seconds,19,T
1679777466.2207243,0,80721,80721,GPS1_Frame,42.34829333333333,-71.09188833333333,14.7,1.1,327699.11861438,4690567.349944983,20 Hours 51 Minutes 06.000 Seconds,19,T
1679777467.2357118,0,80722,80722,GPS1_Frame,42.34836,-71.09183333333333,14.1,1.1,327703.83109153487,4690574.641313692,20 Hours 51 Minutes 07.000 Seconds,19,T
1679777468.218864,0,80722,80722,GPS1_Frame,42.34842166666667,-71.09178333333334,13.4,1.1,327708.1180512773,4690581.387605708,20 Hours 51 Minutes 08.000 Seconds,19,T
1679777469.2208412,0,80722,80722,GPS1_Frame,42.34847833333333,-71.09174,12.8,1.1,327711.8422134288,4690587.5921979975,20 Hours 51 Minutes 09.000 Seconds,19,T
1679777470.2202222,0,80723,80723,GPS1_Frame,42.348528333333334,-71.09170333333333,12.4,1.1,327714.99902686605,4690593.070018731,20 Hours 51 Minutes 10.000 Seconds,19,T
1679777471.2221742,0,80723,80723,GPS1_Frame,42.348575,-71.091675,12.1,1.1,327717.46031839575,4690598.194586748,20 Hours 51 Minutes 11.000 Seconds,19,T
1679777472.2205067,0,80724,80724,GPS1_Frame,42.348616666666665,-71.09165166666666,11.7,1.1,327719.49610062246,4690602.77407527,20 Hours 51 Minutes 12.000 Seconds,19,T
1679777473.2214158,0,80724,80724,GPS1_Frame,42.34865,-71.091635,11.6,1.1,327720.95998629753,4690606.44171951,20 Hours 51 Minutes 13.000 Seconds,19,T
1679777474.220647,0,80724,80724,GPS1_Frame,42.34867333333333,-71.09162333333333,11.6,1.1,327721.9847054402,4690609.009070644,20 Hours 51 Minutes 14.000 Seconds,19,T
1679777475.2185066,0,80725,80725,GPS1_Frame,42.348683333333334,-71.09161833333333,11.7,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 15.000 Seconds,19,T
1679777476.220812,0,80725,80725,GPS1_Frame,42.348683333333334,-71.09161666666667,11.8,1.1,327722.5611524528,4690610.105986531,20 Hours 51 Minutes 16.000 Seconds,19,T
1679777477.219855,0,80726,80726,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 17.000 Seconds,19,T
1679777478.220305,0,80726,80726,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 18.000 Seconds,19,T
1679777479.237451,0,80726,80726,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 19.000 Seconds,19,T
1679777480.220605,0,80727,80727,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 20.000 Seconds,19,T
1679777481.237524,0,80727,80727,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 21.000 Seconds,19,T
1679777482.2202582,0,80728,80728,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 22.000 Seconds,19,T
1679777483.218933,0,80728,80728,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 23.000 Seconds,19,T
1679777484.2193756,0,80728,80728,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 24.000 Seconds,19,T
1679777485.2210312,0,80729,80729,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 25.000 Seconds,19,T
1679777486.2201223,0,80729,80729,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 26.000 Seconds,19,T
1679777487.22095,0,80729,80729,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 27.000 Seconds,19,T
1679777488.2380378,0,80730,80730,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 28.000 Seconds,19,T
1679777489.2200747,0,80730,80730,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 29.000 Seconds,19,T
1679777490.222161,0,80731,80731,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 30.000 Seconds,19,T
1679777491.2197604,0,80731,80731,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 31.000 Seconds,19,T
1679777492.219445,0,80731,80731,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 32.000 Seconds,19,T
1679777493.220816,0,80732,80732,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 33.000 Seconds,19,T
1679777494.2200184,0,80732,80732,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 34.000 Seconds,19,T
1679777495.21915,0,80733,80733,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 35.000 Seconds,19,T
1679777496.2213707,0,80733,80733,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 36.000 Seconds,19,T
1679777497.2212,0,80733,80733,GPS1_Frame,42.348683333333334,-71.09161833333333,11.8,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 37.000 Seconds,19,T
1679777498.2208352,0,80734,80734,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 38.000 Seconds,19,T
1679777499.2201188,0,80734,80734,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 39.000 Seconds,19,T
1679777500.219581,0,80735,80735,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 40.000 Seconds,19,T
1679777501.219688,0,80735,80735,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 41.000 Seconds,19,T
1679777502.234315,0,80735,80735,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.3,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 42.000 Seconds,19,T
1679777503.2209811,0,80736,80736,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 43.000 Seconds,19,T
1679777504.2192142,0,80736,80736,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 44.000 Seconds,19,T
1679777505.2204628,0,80737,80737,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 45.000 Seconds,19,T
1679777506.2202022,0,80737,80737,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 46.000 Seconds,19,T
1679777507.219975,0,80737,80737,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 47.000 Seconds,19,T
1679777508.2198474,0,80738,80738,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 48.000 Seconds,19,T
1679777509.2208939,0,80738,80738,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 49.000 Seconds,19,T
1679777510.2199817,0,80739,80739,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 50.000 Seconds,19,T
1679777511.2196112,0,80739,80739,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 51.000 Seconds,19,T
1679777512.219247,0,80739,80739,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 52.000 Seconds,19,T
1679777513.2375176,0,80740,80740,GPS1_Frame,42.348683333333334,-71.09161833333333,11.9,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 53.000 Seconds,19,T
1679777514.2202783,0,80740,80740,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 54.000 Seconds,19,T
1679777515.2201467,0,80741,80741,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 55.000 Seconds,19,T
1679777516.2194011,0,80741,80741,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 56.000 Seconds,19,T
1679777517.2406085,0,80741,80741,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 57.000 Seconds,19,T
1679777518.2202442,0,80742,80742,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 58.000 Seconds,19,T
1679777519.218935,0,80742,80742,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 51 Minutes 59.000 Seconds,19,T
1679777520.219349,0,80758,80758,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 00.000 Seconds,19,T
1679777521.22159,0,80759,80759,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 01.000 Seconds,19,T
1679777522.2202709,0,80759,80759,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 02.000 Seconds,19,T
1679777523.2190557,0,80759,80759,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 03.000 Seconds,19,T
1679777524.2189786,0,80760,80760,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 04.000 Seconds,19,T
1679777525.2201717,0,80760,80760,GPS1_Frame,42.348683333333334,-71.09161833333333,12.0,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 05.000 Seconds,19,T
1679777526.2198157,0,80761,80761,GPS1_Frame,42.348683333333334,-71.09161833333333,12.1,1.1,327722.4238705771,4690610.109364031,20 Hours 52 Minutes 06.000 Seconds,19,T
1679777527.2205992,0,80761,80761,GPS1_Frame,42.348686666666666,-71.09161666666667,12.2,1.1,327722.5702589275,4690610.476128499,20 Hours 52 Minutes 07.000 Seconds,19,T
1679777528.2193465,0,80761,80761,GPS1_Frame,42.34869833333333,-71.09161166666667,12.3,1.1,327723.01397712657,4690611.761492901,20 Hours 52 Minutes 08.000 Seconds,19,T
1679777529.2386625,0,80762,80762,GPS1_Frame,42.34871666666667,-71.09160333333334,12.4,1.1,327723.7504716562,4690613.780386307,20 Hours 52 Minutes 09.000 Seconds,19,T
1679777530.219568,0,80762,80762,GPS1_Frame,42.34873833333333,-71.09159,12.3,1.1,327724.907917466,4690616.159289374,20 Hours 52 Minutes 10.000 Seconds,19,T
1679777531.2205093,0,80763,80763,GPS1_Frame,42.34876166666667,-71.09157166666667,12.4,1.1,327726.481760815,4690618.713131311,20 Hours 52 Minutes 11.000 Seconds,19,T
1679777532.2349422,0,80763,80763,GPS1_Frame,42.34878333333333,-71.09154166666667,12.3,1.1,327729.0120215706,4690621.058260879,20 Hours 52 Minutes 12.000 Seconds,19,T
1679777533.2205875,0,80763,80763,GPS1_Frame,42.34880166666667,-71.09150166666667,12.3,1.1,327732.3568643165,4690623.012985416,20 Hours 52 Minutes 13.000 Seconds,19,T
1679777534.2193615,0,80764,80764,GPS1_Frame,42.348816666666664,-71.09144833333333,12.2,1.1,327736.79085201025,4690624.570551621,20 Hours 52 Minutes 14.000 Seconds,19,T
1679777535.2194495,0,80764,80764,GPS1_Frame,42.348825,-71.09138333333334,12.1,1.1,327742.16759749985,4690625.36419671,20 Hours 52 Minutes 15.000 Seconds,19,T
1679777536.2196586,0,80765,80765,GPS1_Frame,42.34883,-71.09130833333333,12.0,1.1,327748.35892568517,4690625.767441864,20 Hours 52 Minutes 16.000 Seconds,19,T
1679777537.218436,0,80765,80765,GPS1_Frame,42.348835,-71.09122166666667,12.1,1.1,327755.51122365915,4690626.147054374,20 Hours 52 Minutes 17.000 Seconds,19,T
1679777538.2197595,0,80765,80765,GPS1_Frame,42.348836666666664,-71.091125,11.9,1.1,327763.47810529533,4690626.136271915,20 Hours 52 Minutes 18.000 Seconds,19,T
1679777539.235713,0,80766,80766,GPS1_Frame,42.34883833333333,-71.09102,11.9,1.1,327772.1313941336,4690626.108615806,20 Hours 52 Minutes 19.000 Seconds,19,T
1679777540.2178726,0,80766,80766,GPS1_Frame,42.34884,-71.09090833333333,11.9,1.1,327781.3338085781,4690626.067464945,20 Hours 52 Minutes 20.000 Seconds,19,T
1679777541.2211807,0,80766,80766,GPS1_Frame,42.348841666666665,-71.09079166666666,11.8,1.1,327790.94806704635,4690626.016197664,20 Hours 52 Minutes 21.000 Seconds,19,T
1679777542.2194402,0,80767,80767,GPS1_Frame,42.348843333333335,-71.09067166666667,11.7,1.1,327800.836887982,4690625.9581916295,20 Hours 52 Minutes 22.000 Seconds,19,T
1679777543.2169387,0,80767,80767,GPS1_Frame,42.348845,-71.09055333333333,11.6,1.1,327810.5884268072,4690625.903575338,20 Hours 52 Minutes 23.000 Seconds,19,T
1679777544.217007,0,80768,80768,GPS1_Frame,42.348845,-71.09043333333334,11.6,1.1,327820.472695883,4690625.660526062,20 Hours 52 Minutes 24.000 Seconds,19,T
