Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715312.1723897,927,73714,73714,GPS1_Frame,42.33709783333334,-71.09047416666667,1.42,21.5,327785.03780076257,4689321.3086355,19,T
1675715313.1759686,928,73715,73715,GPS1_Frame,42.3370975,-71.0904745,1.42,21.8,327785.00942939497,4689321.272296475,19,T
1675715314.1753676,929,73716,73716,GPS1_Frame,42.33709716666667,-71.09047466666667,1.42,22.1,327784.99478873797,4689321.235619901,19,T
1675715315.176118,930,73717,73717,GPS1_Frame,42.33709666666667,-71.090475,1.42,22.3,327784.9659623967,4689321.1807738105,19,T
1675715316.176553,931,73718,73718,GPS1_Frame,42.33709633333333,-71.09047516666666,1.42,22.5,327784.95132173924,4689321.144097235,19,T
1675715317.1778376,932,73719,73719,GPS1_Frame,42.33709616666667,-71.09047533333334,1.42,22.7,327784.9371360529,4689321.125927722,19,T
1675715318.1755526,933,73720,73720,GPS1_Frame,42.33709616666667,-71.09047583333333,1.42,23.0,327784.89594391955,4689321.12694038,19,T
1675715319.1825407,934,73721,73721,GPS1_Frame,42.33709650000001,-71.09047600000001,1.42,23.3,327784.8831231531,4689321.164292062,19,T
1675715320.1713006,935,73722,73722,GPS1_Frame,42.33709666666667,-71.09047633333333,1.42,23.6,327784.8561167044,4689321.18347423,19,T
1675715321.1743884,936,73723,73723,GPS1_Frame,42.33709699999999,-71.09047666666667,1.42,24.0,327784.82956522953,4689321.221163465,19,T
1675715322.1754677,937,73724,73724,GPS1_Frame,42.33709733333333,-71.09047699999999,1.42,24.4,327784.8030137549,4689321.258852701,19,T
1675715323.1767893,938,73725,73725,GPS1_Frame,42.33709766666666,-71.09047733333334,1.11,24.7,327784.7764622805,4689321.296541933,19,T
1675715324.1737866,939,73726,73726,GPS1_Frame,42.337098,-71.09047766666666,1.42,25.1,327784.7499108065,4689321.334231169,19,T
1675715325.1778498,940,73727,73727,GPS1_Frame,42.33709866666666,-71.090478,1.11,25.6,327784.72426927823,4689321.408934533,19,T
1675715326.1790023,941,73728,73728,GPS1_Frame,42.33709916666667,-71.0904785,1.11,25.9,327784.68444206635,4689321.465468386,19,T
1675715327.1804266,942,73729,73729,GPS1_Frame,42.33709950000001,-71.09047883333332,1.11,26.3,327784.65789059346,4689321.503157623,19,T
1675715328.1797414,943,73730,73730,GPS1_Frame,42.33709999999999,-71.09047933333333,1.11,26.6,327784.61806338467,4689321.559691475,19,T
1675715329.175182,944,73731,73731,GPS1_Frame,42.3371005,-71.09047983333333,1.42,27.0,327784.5782361766,4689321.616225327,19,T
1675715330.1766102,945,73732,73732,GPS1_Frame,42.33710116666666,-71.0904805,1.42,27.3,327784.5251332314,4689321.691603798,19,T
1675715331.1745462,946,73733,73733,GPS1_Frame,42.3371015,-71.090481,1.42,27.6,327784.4848510482,4689321.729630589,19,T
1675715332.1766617,947,73734,73734,GPS1_Frame,42.337102,-71.0904815,1.42,27.9,327784.4450238423,4689321.786164444,19,T
